Station,District,Latitude,Longitude,timestamp,month,day_of_year,rainfall_mm,rainfall_previous,rainfall_3_obs,rainfall_6_obs,river_level,river_level_change,river_level_rolling_mean_3,river_level_rolling_max_6
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-06-09 14:00:00,6,160,68.5,8.0,77.0,90.5,2.416,0.10099999999999998,2.3589999999999995,2.494
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-06-09 15:00:00,6,160,13.5,68.5,90.0,94.0,2.467,0.051000000000000156,2.399333333333333,2.483
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-06-10 07:00:00,6,161,11.5,13.5,93.5,104.5,2.49,0.02300000000000013,2.4576666666666664,2.49
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-06-10 08:00:00,6,161,15.0,11.5,40.0,117.0,2.482,-0.008000000000000007,2.4796666666666662,2.49
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-06-10 09:00:00,6,161,27.5,15.0,54.0,144.0,2.526,0.043999999999999595,2.499333333333333,2.526
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-06-10 10:00:00,6,161,7.0,27.5,49.5,143.0,2.63,0.10400000000000009,2.5459999999999994,2.63
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-06-10 20:00:00,6,161,1.0,7.0,35.5,75.5,2.753,0.12300000000000022,2.636333333333333,2.753
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-06-11 02:00:00,6,162,1.0,1.0,9.0,63.0,2.652,-0.10099999999999998,2.678333333333333,2.753
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-06-11 16:00:00,6,162,1.0,1.0,3.0,52.5,3.101,0.44899999999999984,2.835333333333333,3.101
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-06-18 13:00:00,6,169,13.0,1.0,15.0,50.5,0.151,-2.95,1.9679999999999997,3.101
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-06-18 17:00:00,6,169,25.0,13.0,39.0,48.0,3.548,3.3970000000000002,2.266666666666666,3.548
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-06-18 18:00:00,6,169,2.0,25.0,40.0,43.0,3.927,0.379,2.5419999999999994,3.927
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-06-18 21:00:00,6,169,1.0,2.0,28.0,43.0,3.583,-0.34399999999999986,3.686,3.927
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-06-18 22:00:00,6,169,2.0,1.0,5.0,44.0,3.609,0.0259999999999998,3.7063333333333333,3.927
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-06-19 00:00:00,6,170,2.0,2.0,5.0,45.0,4.026,0.4169999999999998,3.739333333333333,4.026
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-06-19 01:00:00,6,170,2.0,2.0,6.0,34.0,4.025,-0.0009999999999994458,3.8866666666666667,4.026
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-06-19 08:00:00,6,170,0.5,2.0,4.5,9.5,3.88,-0.14500000000000046,3.977,4.026
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-06-19 11:00:00,6,170,0.5,0.5,3.0,8.0,3.789,-0.09099999999999975,3.8979999999999997,4.026
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-06-19 12:00:00,6,170,0.5,0.5,1.5,7.5,3.757,-0.03200000000000003,3.808666666666666,4.026
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-06-20 03:00:00,6,171,0.5,0.5,1.5,6.0,3.412,-0.3450000000000002,3.6526666666666663,4.026
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-06-20 09:00:00,6,171,3.0,0.5,4.0,7.0,3.317,-0.09499999999999975,3.4953333333333334,4.025
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-06-21 08:00:00,6,172,19.0,3.0,22.5,24.0,0.202,-3.115,2.310333333333333,3.88
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-06-21 11:00:00,6,172,7.0,19.0,29.0,30.5,0.423,0.22099999999999997,1.3139999999999998,3.789
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-06-21 12:00:00,6,172,3.0,7.0,29.0,33.0,0.467,0.04400000000000004,0.3639999999999997,3.757
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-06-22 04:00:00,6,173,2.0,3.0,12.0,34.5,0.083,-0.384,0.3243333333333331,3.412
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-06-22 05:00:00,6,173,9.0,2.0,14.0,43.0,0.036,-0.04700000000000001,0.19533333333333305,3.317
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-06-22 06:00:00,6,173,6.0,9.0,17.0,46.0,0.014,-0.022,0.04433333333333304,0.467
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-06-22 07:00:00,6,173,3.0,6.0,18.0,30.0,0.014,0.0,0.021333333333333038,0.467
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-06-22 08:00:00,6,173,1.5,3.0,10.5,24.5,0.014,0.0,0.014,0.467
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-08-08 00:00:00,8,220,15.0,1.5,19.5,36.5,0.605,0.591,0.21099999999999972,0.605
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-08-08 22:00:00,8,220,17.0,15.0,33.5,51.5,0.46,-0.14499999999999996,0.35966666666666636,0.605
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-08-09 06:00:00,8,221,5.5,17.0,37.5,48.0,1.498,1.038,0.854333333333333,1.498
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-08-09 07:00:00,8,221,9.5,5.5,32.0,51.5,4.242,2.7439999999999998,2.0666666666666664,4.242
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-08-10 12:00:00,8,222,92.0,9.5,107.0,140.5,7.9,3.6580000000000004,4.546666666666666,7.9
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-08-10 13:00:00,8,222,110.5,92.0,212.0,249.5,7.9,0.0,6.680666666666667,7.9
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-08-11 12:00:00,8,223,6.5,110.5,209.0,241.0,7.9,0.0,7.9,7.9
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-08-11 13:00:00,8,223,14.5,6.5,131.5,238.5,7.9,0.0,7.9,7.9
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-08-14 15:00:00,8,226,29.0,14.5,50.0,262.0,6.695,-1.205,7.498333333333332,7.9
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-08-17 20:00:00,8,229,6.0,29.0,49.5,258.5,6.626,-0.06899999999999995,7.073666666666667,7.9
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-08-22 13:00:00,8,234,8.0,6.0,43.0,174.5,6.648,0.021999999999999353,6.6563333333333325,7.9
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-08-22 14:00:00,8,234,7.0,8.0,21.0,71.0,6.648,0.0,6.640666666666665,7.9
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-08-22 15:00:00,8,234,17.0,7.0,32.0,81.5,6.653,0.004999999999999893,6.649666666666666,7.9
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-08-25 12:00:00,8,237,71.0,17.0,95.0,138.0,6.677,0.02400000000000002,6.659333333333332,6.695
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-08-26 12:00:00,8,238,3.0,71.0,91.0,112.0,6.618,-0.058999999999999275,6.649333333333332,6.677
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-08-26 13:00:00,8,238,2.0,3.0,76.0,108.0,6.656,0.03799999999999937,6.650333333333332,6.677
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-08-27 06:00:00,8,239,10.5,2.0,15.5,110.5,6.594,-0.06199999999999939,6.6226666666666665,6.677
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-08-27 16:00:00,8,239,14.5,10.5,27.0,118.0,6.595,0.0009999999999994458,6.614999999999999,6.677
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-08-27 17:00:00,8,239,5.0,14.5,30.0,106.0,6.603,0.008000000000000007,6.597333333333332,6.677
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-09-03 19:00:00,9,246,12.0,5.0,31.5,47.0,6.445,-0.15799999999999947,6.547666666666665,6.656
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-09-04 18:00:00,9,247,32.5,12.0,49.5,76.5,6.466,0.020999999999999908,6.504666666666666,6.656
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-09-05 15:00:00,9,248,10.0,32.5,54.5,84.5,6.441,-0.025000000000000355,6.450666666666666,6.603
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-09-05 16:00:00,9,248,1.5,10.0,44.0,75.5,6.451,0.009999999999999787,6.452666666666666,6.603
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-09-08 07:00:00,9,251,450.0,1.5,461.5,511.0,6.893,0.44200000000000017,6.594999999999999,6.893
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-09-08 08:00:00,9,251,0.5,450.0,452.0,506.5,6.886,-0.006999999999999673,6.743333333333332,6.893
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-09-08 09:00:00,9,251,32.0,0.5,482.5,526.5,6.884,-0.0019999999999997797,6.887666666666665,6.893
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-09-08 13:00:00,9,251,7.0,32.0,39.5,501.0,6.881,-0.0030000000000001137,6.883666666666666,6.893
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-09-11 21:00:00,9,254,64.0,7.0,103.0,555.0,6.933,0.0519999999999996,6.899333333333334,6.933
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-09-12 01:00:00,9,255,5.0,64.0,76.0,558.5,6.797,-0.13600000000000012,6.870333333333332,6.933
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-09-12 02:00:00,9,255,35.0,5.0,104.0,143.5,6.875,0.07800000000000029,6.868333333333332,6.933
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-09-13 07:00:00,9,256,0.5,35.0,40.5,143.5,6.874,-0.001000000000000334,6.8486666666666665,6.933
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-09-13 08:00:00,9,256,90.0,0.5,125.5,201.5,6.897,0.023000000000000576,6.881999999999999,6.933
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-09-14 11:00:00,9,257,225.0,90.0,315.5,419.5,6.931,0.03399999999999981,6.900666666666666,6.933
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-09-15 05:00:00,9,258,11.0,225.0,326.0,366.5,6.882,-0.04900000000000038,6.903333333333332,6.931
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-09-18 17:00:00,9,261,5.0,11.0,241.0,366.5,6.928,0.04600000000000026,6.913666666666667,6.931
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-09-19 15:00:00,9,262,9.0,5.0,25.0,340.5,6.939,0.01100000000000012,6.9163333333333314,6.939
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-09-19 16:00:00,9,262,11.0,9.0,25.0,351.0,6.922,-0.017000000000000348,6.929666666666666,6.939
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-09-20 01:00:00,9,263,44.0,11.0,64.0,305.0,6.938,0.016000000000000014,6.933,6.939
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-09-20 14:00:00,9,263,41.0,44.0,96.0,121.0,6.808,-0.1299999999999999,6.889333333333333,6.939
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-09-20 15:00:00,9,263,9.0,41.0,94.0,119.0,6.952,0.14400000000000013,6.899333333333332,6.952
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-09-21 17:00:00,9,264,4.0,9.0,54.0,118.0,6.89,-0.06200000000000028,6.883333333333333,6.952
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-09-22 01:00:00,9,265,996.0,4.0,1009.0,1105.0,6.903,0.0129999999999999,6.914999999999999,6.952
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-09-22 03:00:00,9,265,290.0,996.0,1290.0,1384.0,6.883,-0.019999999999999574,6.8919999999999995,6.952
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-09-22 04:00:00,9,265,182.0,290.0,1468.0,1522.0,6.872,-0.01100000000000012,6.885999999999999,6.952
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-09-22 05:00:00,9,265,45.0,182.0,517.0,1526.0,6.913,0.04100000000000037,6.889333333333333,6.952
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-09-23 14:00:00,9,266,37.0,45.0,264.0,1554.0,6.902,-0.01100000000000012,6.895666666666666,6.913
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-09-23 15:00:00,9,266,149.0,37.0,231.0,1699.0,6.919,0.01699999999999946,6.911333333333332,6.919
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-09-30 17:00:00,9,273,466.0,149.0,652.0,1169.0,6.91,-0.008999999999999453,6.910333333333333,6.919
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-09-30 18:00:00,9,273,63.0,466.0,678.0,942.0,6.852,-0.05799999999999983,6.8936666666666655,6.919
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-02 20:00:00,10,275,427.0,63.0,956.0,1187.0,6.871,0.019000000000000128,6.877666666666666,6.919
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-03 02:00:00,10,276,556.0,427.0,1046.0,1698.0,6.915,0.043999999999999595,6.879333333333332,6.919
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-03 03:00:00,10,276,83.0,556.0,1066.0,1744.0,6.857,-0.05799999999999983,6.880999999999999,6.919
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-03 08:00:00,10,276,354.0,83.0,993.0,1949.0,6.892,0.03500000000000014,6.888000000000001,6.915
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-03 09:00:00,10,276,818.0,354.0,1255.0,2301.0,6.91,0.017999999999999794,6.886333333333333,6.915
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-03 13:00:00,10,276,61.0,818.0,1233.0,2299.0,6.913,0.0030000000000001137,6.905,6.915
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-03 22:00:00,10,276,7.0,61.0,886.0,1879.0,6.776,-0.13700000000000045,6.8663333333333325,6.915
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-03 23:00:00,10,276,561.0,7.0,629.0,1884.0,6.881,0.10500000000000043,6.8566666666666665,6.913
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-04 00:00:00,10,277,10.0,561.0,578.0,1811.0,6.897,0.016000000000000014,6.851333333333333,6.913
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-04 11:00:00,10,277,378.0,10.0,949.0,1835.0,6.888,-0.009000000000000341,6.888666666666666,6.913
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-04 12:00:00,10,277,353.0,378.0,741.0,1370.0,6.769,-0.11899999999999977,6.851333333333333,6.913
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-04 15:00:00,10,277,1.5,353.0,732.5,1310.5,6.964,0.19500000000000028,6.873666666666666,6.964
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-06 16:00:00,10,279,10.0,1.5,364.5,1313.5,6.933,-0.031000000000000583,6.888666666666666,6.964
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-07 00:00:00,10,280,4.0,10.0,15.5,756.5,6.766,-0.16699999999999982,6.887666666666665,6.964
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-07 01:00:00,10,280,1.0,4.0,15.0,747.5,6.776,0.009999999999999787,6.824999999999999,6.964
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-07 02:00:00,10,280,62.0,1.0,67.0,431.5,6.927,0.1509999999999998,6.8229999999999995,6.964
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-07 03:00:00,10,280,83.0,62.0,146.0,161.5,6.778,-0.14900000000000002,6.826999999999999,6.964
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-07 04:00:00,10,280,187.0,83.0,332.0,347.0,6.876,0.09800000000000075,6.860333333333332,6.933
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-07 06:00:00,10,280,11.0,187.0,281.0,348.0,6.83,-0.04600000000000026,6.827999999999999,6.927
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-09 13:00:00,10,282,88.0,11.0,286.0,432.0,6.835,0.004999999999999893,6.847,6.927
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-09 14:00:00,10,282,14.0,88.0,113.0,445.0,6.854,0.019000000000000128,6.839666666666666,6.927
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-13 23:00:00,10,286,2.0,14.0,104.0,385.0,6.891,0.03699999999999992,6.859999999999999,6.891
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2023-10-21 12:00:00,10,294,8.5,2.0,24.5,310.5,6.972,0.0810000000000004,6.905666666666666,6.972
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2024-02-10 05:30:00,2,41,57.0,8.5,67.5,180.5,7.018,0.045999999999999375,6.960333333333334,7.018
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2024-02-11 09:00:00,2,42,192.0,57.0,257.5,361.5,7.001,-0.01699999999999946,6.997,7.018
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2024-02-14 21:30:00,2,45,219.0,192.0,468.0,492.5,46.978,39.977000000000004,20.332333333333334,46.978
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2024-02-18 03:30:00,2,49,350.0,219.0,761.0,828.5,7.007,-39.971000000000004,20.328666666666667,46.978
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2024-02-22 11:30:00,2,53,41.0,350.0,610.0,867.5,7.049,0.0420000000000007,20.344666666666665,46.978
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2024-02-24 08:00:00,2,55,0.5,41.0,391.5,859.5,7.032,-0.017000000000000348,7.029333333333334,46.978
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2024-03-05 07:00:00,3,65,80.5,0.5,122.0,883.0,7.017,-0.01499999999999968,7.032666666666667,46.978
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2024-03-22 21:30:00,3,82,0.5,80.5,81.5,691.5,6.995,-0.02200000000000024,7.014666666666667,46.978
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2024-03-26 05:00:00,3,86,12.0,0.5,93.0,484.5,7.9,0.9050000000000002,7.304000000000001,7.9
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2024-04-06 22:00:00,4,97,128.5,12.0,141.0,263.0,6.968,-0.9320000000000004,7.2876666666666665,7.9
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2024-04-07 06:00:00,4,98,385.0,128.5,525.5,607.0,6.975,0.006999999999999673,7.281,7.9
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2024-04-07 07:00:00,4,98,257.0,385.0,770.5,863.5,6.985,0.010000000000000675,6.976,7.9
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2024-04-09 00:00:00,4,100,1.5,257.0,643.5,784.5,6.987,0.0019999999999997797,6.982333333333334,7.9
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2024-04-19 05:00:00,4,110,122.5,1.5,381.0,906.5,7.9,0.9130000000000003,7.290666666666667,7.9
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2024-04-21 17:00:00,4,112,0.5,122.5,124.5,895.0,7.9,0.0,7.595666666666666,7.9
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2024-05-06 08:30:00,5,127,40.0,0.5,163.0,806.5,7.068,-0.8320000000000007,7.622666666666667,7.9
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2024-05-06 09:30:00,5,127,204.0,40.0,244.5,625.5,7.17,0.10200000000000031,7.379333333333332,7.9
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2024-06-07 13:00:00,6,159,2.5,204.0,246.5,371.0,30.0,22.83,14.746,30.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2024-06-09 05:00:00,6,161,3.0,2.5,209.5,372.5,30.0,0.0,22.39,30.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2024-06-09 06:00:00,6,161,2.0,3.0,7.5,252.0,30.0,0.0,30.0,30.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2024-06-09 07:00:00,6,161,4.5,2.0,9.5,256.0,30.0,0.0,30.0,30.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2024-06-09 08:00:00,6,161,6.0,4.5,12.5,222.0,30.0,0.0,30.0,30.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2024-06-09 09:00:00,6,161,3.0,6.0,13.5,21.0,30.0,0.0,30.0,30.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2024-06-09 14:00:00,6,161,12.5,3.0,21.5,31.0,30.0,0.0,30.0,30.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2024-06-09 17:00:00,6,161,3.0,12.5,18.5,31.0,30.0,0.0,30.0,30.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2024-06-10 02:00:00,6,162,1.0,3.0,16.5,30.0,30.0,0.0,30.0,30.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2024-06-10 10:00:00,6,162,1.0,1.0,5.0,26.5,30.0,0.0,30.0,30.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2024-06-10 15:00:00,6,162,1.5,1.0,3.5,22.0,30.0,0.0,30.0,30.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2024-06-10 23:00:00,6,162,2.0,1.5,4.5,21.0,30.0,0.0,30.0,30.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2024-06-11 12:00:00,6,163,7.5,2.0,11.0,16.0,30.0,0.0,30.0,30.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2024-06-12 08:00:00,6,164,7.0,7.5,16.5,20.0,30.0,0.0,30.0,30.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2024-06-12 17:00:00,6,164,2.0,7.0,16.5,21.0,30.0,0.0,30.0,30.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2024-06-13 09:00:00,6,165,1.0,2.0,10.0,21.0,30.0,0.0,30.0,30.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2024-06-14 07:00:00,6,166,2.0,1.0,5.0,21.5,30.0,0.0,30.0,30.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2024-06-14 08:00:00,6,166,18.5,2.0,21.5,38.0,30.0,0.0,30.0,30.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2024-06-14 09:00:00,6,166,2.0,18.5,22.5,32.5,30.0,0.0,30.0,30.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2024-06-14 14:00:00,6,166,2.5,2.0,23.0,28.0,30.0,0.0,30.0,30.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2024-06-15 05:00:00,6,167,3.5,2.5,8.0,29.5,30.0,0.0,30.0,30.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2024-06-15 07:00:00,6,167,1.0,3.5,7.0,29.5,30.0,0.0,30.0,30.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2024-06-15 08:00:00,6,167,34.0,1.0,38.5,61.5,30.0,0.0,30.0,30.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2024-06-15 09:00:00,6,167,33.0,34.0,68.0,76.0,30.0,0.0,30.0,30.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2024-06-15 10:00:00,6,167,32.0,33.0,99.0,106.0,30.0,0.0,30.0,30.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2024-06-15 11:00:00,6,167,23.5,32.0,88.5,127.0,30.0,0.0,30.0,30.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2024-06-15 12:00:00,6,167,2.0,23.5,57.5,125.5,30.0,0.0,30.0,30.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2024-06-15 13:00:00,6,167,4.0,2.0,29.5,128.5,30.0,0.0,30.0,30.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2024-06-15 15:00:00,6,167,6.0,4.0,12.0,100.5,30.0,0.0,30.0,30.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2024-06-16 06:00:00,6,168,61.5,6.0,71.5,129.0,30.0,0.0,30.0,30.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2024-06-16 07:00:00,6,168,79.5,61.5,147.0,176.5,30.0,0.0,30.0,30.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2024-06-16 08:00:00,6,168,67.0,79.5,208.0,220.0,30.0,0.0,30.0,30.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2024-06-16 09:00:00,6,168,65.0,67.0,211.5,283.0,30.0,0.0,30.0,30.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2024-06-16 10:00:00,6,168,19.0,65.0,151.0,298.0,30.0,0.0,30.0,30.0
